paper,material,property_name,property_value,property_unit,definition
Paper_4,"HfPtSi, HfPdSi",space group,62,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Pd Si 12x x a a b c S. Yashiro , Y. Nagata , H. Samata , S. Abe aCollege of Science and Engineering, Aoyama Gakuin University, Chitosedai, Setagaya, Tokyo 157-8572, Japan bFaculty of Mercantile Marine Science, Kobe University of Mercantile Marine, 5-1-1 Fukaeminami, Higashinada, Kobe 658-0022, Japan cDepartment of Electrical Engineering, Kanagawa University, 3-27 Rokkakubashi, Kanagawa-ku, Yokohama, Kanagawa 221, Japan Received 8 October 1999; accepted 14 October 1999 Abstract The crystallographic, electric, and magnetic properties of the new intermetallic compounds HfMSi (M5Pt or Pd) and the superconductivity of HfRh Pd Si were studied. The crystal structure of HfPtSi and HfPdSi could be reﬁned assuming an orthorhombic 12x x structure (space group Pnma) and lattice constants of a50.6549 nm, b50.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPtSi,space group,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The chemical Site x y z composition of the specimens was determined to be HfPtSi Hf 4c 0.0257 1/4 0.1779 and HfPdSi by micro-analysis using EPMA. 1a,b, Pt 4c 0.1448 1/4 0.5631 respectively, show the results of X-ray powder diffraction Si 4c 0.7573 1/4 0.6223 and the reﬁnement of the diffraction data for of HfPtSi and a Space group, Pnma, orthorhombic; lattice parameters, a50.6549 nm, HfPdSi."
Paper_4,HfPtSi,space group,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh 1a,b, Pt 4c 0.1448 1/4 0.5631 respectively, show the results of X-ray powder diffraction Si 4c 0.7573 1/4 0.6223 and the reﬁnement of the diffraction data for of HfPtSi and a Space group, Pnma, orthorhombic; lattice parameters, a50.6549 nm, HfPdSi. When an orthorhombic structure in space group b50.3883 nm, c50.7506 nm; structure type, Co Si; and density, 13.98 2 Pnma and lattice constants of a50.6549 nm, b50.3883 3 g/cm ."
Paper_4,HfMSi,space group,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh The r(T) shows the Site x y z metallic behavior, and the resistivity decreases as the Hf 4c 0.0274 1/4 0.1815 temperature decreases. Superconductivity was not ob- Pd 4c 0.1426 1/4 0.5590 served down to 1.5 K. Although both specimens are Si 4c 0.7645 1/4 0.6312 single-phase according to the results of X-ray diffraction, a Space group, Pnma, orthorhombic; lattice parameters, a50.6570 nm, their residual resistivity is considerably large, suggesting b50.3874 nm, c50.7565 nm; structure type, Co Si; and density, 10.80 2 3 the existence of some impurities in the specimens."
Paper_4,None,space group,None,None,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh netic susceptibility of metal is given by x 5x 1x 1x 0 c P L 2 by solid lines. Phonon excitation energies of E 511.4 1 2 and x is given by x 52(m/m*) x /3, where x , x , x , meV and E 512.6 meV and E 515.0 meV and E 522.7 L L P c P L 2 1 2 m and m* are the core diamagnetism, Pauli paramagnet- meV were obtained by the ﬁtting for HfPtSi and HfPdSi, ism, Landau diamagnetism, electron mass, and effective respectively."
Paper_6,Sr0.4Ca13.6Cu24O411d,space group,Fmm2,space group,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 2~b!, weak ﬁrst-order satellite peaks with lÞ0 and mÞ0 are seen around the fundamental spots with l50 and/or m50. From the systematic reﬂection con- ditions for fundamental spots: h1k52n, k1l52n, and l 1h52n for hkl0; h1k52n, k1m52n, and m1h52n for hk0m, it was found that the each subsystem has the same symmetry on basic structures with a space group of Fmm2, F222 or Fmmm."
Paper_6,Sr0.4Ca13.6Cu24O411d,space group,F222,space group,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 2~b!, weak ﬁrst-order satellite peaks with lÞ0 and mÞ0 are seen around the fundamental spots with l50 and/or m50. From the systematic reﬂection con- ditions for fundamental spots: h1k52n, k1l52n, and l 1h52n for hkl0; h1k52n, k1m52n, and m1h52n for hk0m, it was found that the each subsystem has the same symmetry on basic structures with a space group of Fmm2, F222 or Fmmm."
Paper_6,Sr0.4Ca13.6Cu24O411d,space group,Fmmm,space group,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 2~b!, weak ﬁrst-order satellite peaks with lÞ0 and mÞ0 are seen around the fundamental spots with l50 and/or m50. From the systematic reﬂection con- ditions for fundamental spots: h1k52n, k1l52n, and l 1h52n for hkl0; h1k52n, k1m52n, and m1h52n for hk0m, it was found that the each subsystem has the same symmetry on basic structures with a space group of Fmm2, F222 or Fmmm."
Paper_6,Sr0.4Ca13.6Cu24O411d,space group,63,None,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 73, 3463 ~1994!. 63, 3222 ~1994!."
Paper_6,Sr0.4Ca13.6Cu24O411d,space group,3222,None,"Structural and electrical properties under high pressure for the superconducting spin-ladder system Sr0.4Ca13.6Cu24O411d M. Isobe, T. Ohta, M. Onoda, F. Izumi, S. Nakano, J. Q. Li,* Y. Matsui, and E. Takayama-Muromachi National Institute for Research in Inorganic Materials (NIRIM), 1-1 Namiki, Tsukuba, Ibaraki 305 Japan T. Matsumoto 73, 3463 ~1994!. 63, 3222 ~1994!."
Paper_8,Re24Ti5,space group,None,None,"Superconductor Science and Technology PAPER Superconductors such as CePt3Si, CeIrSi3, Re3W, Re24Nb5, Mo3Al2C, BiPd, ...etc, [5–14] have been reported to possess noncentrosymmetric characteristics. Re24Ti5, which crystallizes in a cubic α-Mn structure with the space group I¯43m (No."
Paper_8,Re24Ti5,space group,217,None,Superconductor Science and Technology PAPER 26 (2013) 055011 C S Lue et al Figure 1. Rietveld reﬁnement of the powder x-ray diffraction data from Re24Ti5 shows the main I¯43m phase with a minor impurity peak arising from TiO2 marked by the asterisk.
Paper_9,None,space group,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 5 1 AUGUST 1994-I Nernst, Seebeck, and Hall efFects in the mixed state of YBazCu3O'7 —$ and Bi2Sr2CaCuzOs+ As shown below, for BizSrzCaCu20~+ reliable values for the upper critical Geld slope and the coherence length can be obtained from a scaling plot of the transport energy in the fluctuation regime. Fluctuation sects CV C3 g 1.2 0.8— E I 04— & 8=2T ~ 8 =3T 0 8=IT 1 B=6T O 8=ST & 8=10T &8=12T ~ —0.4—0.20 I i I —0.00 0.20 0.40 0.60 [T—T,(H)]/(TH) / (K'/ Tesla / ) I C3 V) CO I E 2.0 1.6 ~~ 1.2 I I ] I I I ~ 8=2T ~ 8= 3T o 8=4T I 8=6T 0 8=8T ~ B =10T &8=12T 0.0 —0.4—0.4 (b) I I I o oaaa 0.0 0.4 0.8 [T T (H)]/(TH)1/2 (K1/2Tes~c —1/2) FIG."
Paper_1,Ru7B3,lattice constant a,7.441,Å,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 Results and Discussion 3.1 Crystal structure The powder X-ray diﬀraction patterns for both polycrys- talline and single crystal samples could be indexed as a Ru7B3 phase with the space group of P63mc. The lattice constants of the single crystal Ru7B3 were determined to be approximately a ¼ 7:441ð5Þ A˚ and c ¼ 4:700ð4Þ A˚ , respec- tively."
Paper_1,Ru7B3,lattice constant a,7.467,Å,"Superconducting State of the Binary Boride Ru7B3 with the Noncentrosymmetric Crystal Structure Naoki KASE and Jun AKIMITSU Department of Physics and Mathematics, Aoyama Gakuin University, 5-10-1 Fuchinobe, Sagamihara, Kanagawa 229-8558 The results are slightly narrower than those of polycrystalline sample (Tc ¼ 3:3 K). The reported parame- ters of polycrystalline sample are a ¼ 7:467 A˚ and c ¼ 4:713 A˚ , respectively,12) which are in good agreement with Journal of the Physical Society of Japan Vol."
Paper_10,Sr(Cu2O3)Sr,lattice constant a,11.4,Å,"High-pressure synchrotron-diffraction study of the superconducting spin-ladder compounds „Sr, M…14Cu24O41 „M5Ca, Ba, Nd… Ste´phanie Pachot and Pierre Bordet Laboratoire de Cristallographie CNRS, Boıˆte Postale 166, 38042 Grenoble Cedex 9, France Robert J. Cava The CuO4 squares belonging to the chains above and below are oriented at 45° with respect to the CuO4 squares belonging to the ladders. The incommensurate A2 ratio between the Cu-Cu separation in both types of layers resulting from this arrange- PHYSICAL REVIEW B 1 MAY 1999-II VOLUME 59, NUMBER 18 PRB 59 0163-1829/99/59~18!/12048~6!/$15.00 12 048 ©1999 The American Physical Society ment, leads to a composite type of structure, which in a ﬁrst approximation can be described by using two orthorhombic unit cells with parameters: al'11.4 Å, bl'13.0 Å, and cl '3.92 Å for the Sr~Cu2O3!Sr ladder-containing slabs, and ac5al , bc5bl , and cc'2.75 Å'7/103cl for the chain lay- ers."
Paper_12,PbBi2Te4,lattice constant a,4.42,Å,"Science and Technology of Advanced Materials ISSN: 1468-6996 (Print) 1878-5514 (Online) Journal homepage: www.tandfonline.com/journals/tsta20 Data-driven exploration of new pressure-induced superconductivity in PbBi2Te4 Ryo Matsumoto, Zhufeng Hou, Masanori Nagao, Shintaro Adachi, Hiroshi Crystal structure, composition and valence state Figure 3 shows a powder XRD pattern of the pulverized PbBi2Te4 single crystal. All observed peaks were well indexed to trigonal R-3m structure with lattice con- stants of a = b = 4.42 Å and c = 41.57 Å, without any impurity peaks."
Paper_13,YBCO,lattice constant a,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence There is little experimental evidence about the exact nature of the pinning sites in YBCO thin 61ms and it would be rea- sonable to assume some randomness in the heights of the energy barriers between the potential minima where vor- tices are pinned. In the Coftey-Clem model, the pinning potential U(T, B) is assumed to be periodic and to have the form U(z, T, B) = ' I —cos(2+x/a~) Up(T, B) 2 where az is the spacing between pinning sites."
Paper_13,None,lattice constant a,None,None,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence 1187 probably correspond to different vortex dynamics and different vortex phases. At high temperature the pinning activation energy is associated with plastic deformation of the vortex lattice, 44'4s and Uo -- U~i has been esti- mated to be U~i —soap/SK I A z, where r = ~~/~~~ is the anisotropy factor, A~ and All are, respectively, the London penetration depths for 8 J c axis and 8 ~~ c axis, and ao — —Ps/B is the distance between neighboring vortices."
Paper_13,None,lattice constant a,39,A,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence Taking A~~ ——170 nm, 1 = 5, V = 3 x 10 we cal- culate 4 & U,i & 94 K. One of the basic ass»mptions of the collective-piii~i~g theory is that Us is of the or- der of the elastic energy of the moving vortex segment. We then find that E = 23 A. and a„=39 A. for resonator No."
Paper_13,resonator No. 1,lattice constant a,39,A,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence We then find that E = 23 A. and a„=39 A. for resonator No. 1 and E = 30 A. and a~ = 32 A. for resonator No."
Paper_13,resonator No.,lattice constant a,32,A,"PHYSICAL REVIEW B VOLUME 50, NUMBER 2 1 JULY 1994-II Frequency dependence We then find that E = 23 A. and a„=39 A. for resonator No. 1 and E = 30 A. and a~ = 32 A. for resonator No."
Paper_2,None,lattice constant a,0.6308(2),nm,"Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the Two alternative models of the crystal structure were considered, i.e., the tetragonal MoSn4-type structure and the orthorhombic PtSn4-type structure. Our analysis indicated that all the observed Bragg lines on the x-ray diffraction patterns could be indexed on the basis of the tetragonal MoSn4-type structure with the lattice parameters a = 0.6308(2) nm and c = 2.2739(4) nm (see the bottom panel of ﬁgure 1)."
Paper_2,MoSn4-type structure,lattice constant a,0.6308(2),nm,Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the Our analysis indicated that all the observed Bragg lines on the x-ray diffraction patterns could be indexed on the basis of the tetragonal MoSn4-type structure with the lattice parameters a = 0.6308(2) nm and c = 2.2739(4) nm (see the bottom panel of ﬁgure 1). The lattice parameters of our sample are in good agreement with those previously reported (a = 0.6309 nm and c = 2.2770 nm) [9].
Paper_2,None (previously reported),lattice constant a,0.6309,nm,Journal of Physics: Condensed Matter PAPER Observation of superconductivity in the Our analysis indicated that all the observed Bragg lines on the x-ray diffraction patterns could be indexed on the basis of the tetragonal MoSn4-type structure with the lattice parameters a = 0.6308(2) nm and c = 2.2739(4) nm (see the bottom panel of ﬁgure 1). The lattice parameters of our sample are in good agreement with those previously reported (a = 0.6309 nm and c = 2.2770 nm) [9].
Paper_4,HfPtSi,lattice constant a,0.6549,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Pd Si 12x x a a b c S. Yashiro , Y. Nagata , H. Samata , S. Abe aCollege of Science and Engineering, Aoyama Gakuin University, Chitosedai, Setagaya, Tokyo 157-8572, Japan bFaculty of Mercantile Marine Science, Kobe University of Mercantile Marine, 5-1-1 Fukaeminami, Higashinada, Kobe 658-0022, Japan cDepartment of Electrical Engineering, Kanagawa University, 3-27 Rokkakubashi, Kanagawa-ku, Yokohama, Kanagawa 221, Japan Received 8 October 1999; accepted 14 October 1999 Abstract The crystallographic, electric, and magnetic properties of the new intermetallic compounds HfMSi (M5Pt or Pd) and the superconductivity of HfRh Pd Si were studied. The crystal structure of HfPtSi and HfPdSi could be reﬁned assuming an orthorhombic 12x x structure (space group Pnma) and lattice constants of a50.6549 nm, b50.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
Paper_4,HfPdSi,lattice constant a,0.6570,nm,"L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh L Journal of Alloys and Compounds 298 (2000) 51–58 www.elsevier.com/locate/jallcom Magnetism and transport properties of HfMSi (M5Pt, Pd) and HfRh Pd Si 12x x a a b c S. Yashiro , Y. Nagata , H. Samata , S. Abe aCollege of Science and Engineering, Aoyama Gakuin University, Chitosedai, Setagaya, Tokyo 157-8572, Japan bFaculty of Mercantile Marine Science, Kobe University of Mercantile Marine, 5-1-1 Fukaeminami, Higashinada, Kobe 658-0022, Japan cDepartment of Electrical Engineering, Kanagawa University, 3-27 Rokkakubashi, Kanagawa-ku, Yokohama, Kanagawa 221, Japan Received 8 October 1999; accepted 14 October 1999 Abstract The crystallographic, electric, and magnetic properties of the new intermetallic compounds HfMSi (M5Pt or Pd) and the superconductivity of HfRh Pd Si were studied. The crystal structure of HfPtSi and HfPdSi could be reﬁned assuming an orthorhombic 12x x structure (space group Pnma) and lattice constants of a50.6549 nm, b50.3883 nm, and c50.7506 nm for HfPtSi and a50.6570 nm, b50.3874 nm, and c50.7565 nm for HfPdSi."
